STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,CITYCOUNCILDISTRICT,COMMUNITYDISTRICT,COMMUNITYSCHOOLDISTRICT,CONGRESSIONALDISTRICT,ALARM_SOURCE_DESCRIPTION_TX,ALARM_LEVEL_INDEX_DESCRIPTION,HIGHEST_ALARM_LEVEL,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY,FIRST_ASSIGNMENT_DATETIME,FIRST_ACTIVATION_DATETIME,FIRST_ON_SCENE_DATETIME,INCIDENT_CLOSE_DATETIME,VALID_DISPATCH_RSPNS_TIME_INDC,VALID_INCIDENT_RSPNS_TIME_INDC,INCIDENT_RESPONSE_SECONDS_QY,INCIDENT_TRAVEL_TM_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,OTHER_UNITS_ASSIGNED_QUANTITY
1614003670211093,05/19/2016 09:22:33 PM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,11,05/19/2016 09:22:44 PM,05/19/2016 09:23:01 PM,05/19/2016 09:28:07 PM,05/19/2016 09:52:36 PM,N,N,334,323,1,0,0
1614005560311180,05/19/2016 11:02:15 PM,MANHATTAN,556,BROADWAY & W 14 ST,MANHATTAN,10003,9,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,12,05/19/2016 11:02:27 PM,05/19/2016 11:04:47 PM,05/19/2016 11:07:15 PM,05/19/2016 11:17:38 PM,N,Y,300,288,1,0,0
1614004710111192,05/19/2016 11:24:12 PM,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,13,05/19/2016 11:24:25 PM,05/19/2016 11:24:45 PM,05/19/2016 11:27:43 PM,05/19/2016 11:39:34 PM,N,Y,211,198,2,2,1
1614004450111194,05/19/2016 11:25:00 PM,MANHATTAN,445,1 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,92,05/19/2016 11:26:32 PM,05/19/2016 11:26:50 PM,05/19/2016 11:31:08 PM,05/19/2016 11:52:29 PM,N,Y,368,276,2,2,1
1614005770611216,05/19/2016 11:46:52 PM,MANHATTAN,577,BROADWAY & W 17 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,05/19/2016 11:46:57 PM,05/19/2016 11:47:17 PM,05/19/2016 11:52:17 PM,05/20/2016 12:02:43 AM,N,Y,325,320,1,0,0
1614104640210253,05/20/2016 07:14:07 AM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,13,2,105,2,12,Verbal,Initial Alarm,First Alarm,Vehicle Accident - Other,NonMedical Emergencies,48,05/20/2016 07:14:55 AM,05/20/2016 07:15:24 AM,05/20/2016 07:17:55 AM,05/20/2016 07:24:49 AM,N,Y,228,180,2,2,1
1614105570110415,05/20/2016 09:40:03 AM,MANHATTAN,557,5 AVE & 14 ST,MANHATTAN,10003,6,3,102,2,12,Verbal,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,29,05/20/2016 09:40:32 AM,05/20/2016 09:40:55 AM,05/20/2016 09:44:53 AM,05/20/2016 09:48:11 AM,N,Y,290,261,1,0,1
1614104360110471,05/20/2016 10:28:24 AM,MANHATTAN,436,1 AVE & 6 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,12,05/20/2016 10:28:36 AM,05/20/2016 10:28:49 AM,05/20/2016 10:32:05 AM,05/20/2016 10:59:40 AM,N,Y,221,209,6,3,2
1614104790110476,05/20/2016 10:30:39 AM,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,146,05/20/2016 10:33:05 AM,05/20/2016 10:33:30 AM,05/20/2016 10:36:24 AM,05/20/2016 10:44:33 AM,N,N,345,199,1,0,0
1614104720110480,05/20/2016 10:41:44 AM,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Private Dwelling Fire,Structural Fires,61,05/20/2016 10:42:45 AM,05/20/2016 10:43:01 AM,05/20/2016 10:45:01 AM,05/20/2016 10:48:59 AM,N,Y,197,136,2,1,1
1614103390110617,05/20/2016 12:53:09 PM,MANHATTAN,339,BOWERY & HOUSTON ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,47,05/20/2016 12:53:56 PM,05/20/2016 12:54:05 PM,05/20/2016 12:58:07 PM,05/20/2016 01:18:05 PM,N,Y,298,251,1,1,2
1614103960110681,05/20/2016 02:05:30 PM,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,9,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,3,05/20/2016 02:05:33 PM,05/20/2016 02:06:07 PM,05/20/2016 02:09:01 PM,05/20/2016 02:22:35 PM,N,Y,211,208,1,0,0
1614104360510745,05/20/2016 02:56:48 PM,MANHATTAN,436,1 AVE & 6 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Testing,NonMedical Emergencies,39,05/20/2016 02:57:27 PM,05/20/2016 02:57:48 PM,05/20/2016 03:01:26 PM,05/20/2016 03:12:17 PM,N,Y,278,239,3,2,1
1614104180110767,05/20/2016 03:12:35 PM,MANHATTAN,418,2 AVE & 1 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,05/20/2016 03:12:40 PM,05/20/2016 03:12:53 PM,05/20/2016 03:14:27 PM,05/20/2016 03:36:41 PM,N,N,112,107,1,0,0
1614104710110800,05/20/2016 03:43:24 PM,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,5,05/20/2016 03:43:29 PM,05/20/2016 03:43:49 PM,05/20/2016 03:47:26 PM,05/20/2016 03:52:28 PM,N,Y,242,237,1,0,0
1614104640411129,05/20/2016 08:12:28 PM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Verbal,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,29,05/20/2016 08:12:57 PM,05/20/2016 08:13:12 PM,05/20/2016 08:14:28 PM,05/20/2016 08:20:33 PM,N,Y,120,91,2,2,1
1614103670211369,05/20/2016 10:18:02 PM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,05/20/2016 10:18:07 PM,05/20/2016 10:18:33 PM,05/20/2016 10:22:53 PM,05/20/2016 10:42:15 PM,N,Y,291,286,1,0,0
1614104450111449,05/20/2016 11:17:39 PM,MANHATTAN,445,1 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Electric,NonMedical Emergencies,4,05/20/2016 11:17:43 PM,05/20/2016 11:18:03 PM,05/20/2016 11:22:48 PM,05/20/2016 11:33:44 PM,N,Y,309,305,0,1,0
1614104220311456,05/20/2016 11:19:57 PM,MANHATTAN,422,2 AVE & 3 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Other fire,Structural Fires,7,05/20/2016 11:20:04 PM,05/20/2016 11:20:15 PM,05/20/2016 11:23:10 PM,05/21/2016 12:03:56 AM,N,Y,193,186,3,2,1
1614204460110024,05/21/2016 12:34:53 AM,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,05/21/2016 12:34:57 AM,05/21/2016 12:35:15 AM,05/21/2016 12:41:33 AM,05/21/2016 12:46:16 AM,N,Y,400,396,2,0,0
1614203670210059,05/21/2016 01:26:22 AM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,05/21/2016 01:26:27 AM,05/21/2016 01:26:57 AM,05/21/2016 01:31:22 AM,05/21/2016 02:41:10 AM,N,Y,300,295,1,0,0
1614205060110638,05/21/2016 03:40:59 PM,MANHATTAN,506,5 AVE & 10 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,05/21/2016 03:41:05 PM,05/21/2016 03:41:14 PM,05/21/2016 03:56:54 PM,05/21/2016 04:04:47 PM,N,Y,955,949,1,0,0
1614204360110845,05/21/2016 07:42:44 PM,MANHATTAN,436,1 AVE & 6 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,19,05/21/2016 07:43:03 PM,05/21/2016 07:43:20 PM,05/21/2016 08:02:06 PM,05/21/2016 08:27:01 PM,N,Y,1162,1143,0,2,0
1614204370110867,05/21/2016 07:54:05 PM,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,9,05/21/2016 07:54:14 PM,05/21/2016 07:54:24 PM,05/21/2016 07:57:34 PM,05/21/2016 08:01:34 PM,N,Y,209,200,2,1,0
1614204640110906,05/21/2016 08:46:12 PM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,05/21/2016 08:46:16 PM,05/21/2016 08:47:16 PM,05/21/2016 08:51:15 PM,05/21/2016 09:17:49 PM,N,Y,303,299,1,0,0
1614304300110249,05/22/2016 09:02:27 AM,MANHATTAN,430,2 AVE & 5 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,7,05/22/2016 09:02:34 AM,05/22/2016 09:03:06 AM,05/22/2016 09:07:25 AM,05/22/2016 09:09:27 AM,N,Y,298,291,1,0,0
1614305870110428,05/22/2016 01:16:33 PM,MANHATTAN,587,BROADWAY & W 19 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,15,05/22/2016 01:16:48 PM,05/22/2016 01:17:11 PM,05/22/2016 01:20:38 PM,05/22/2016 01:24:13 PM,N,Y,245,230,1,0,0
1614304460110561,05/22/2016 03:05:39 PM,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Other Transportation Fire,NonStructural Fires,10,05/22/2016 03:05:49 PM,05/22/2016 03:06:26 PM,05/22/2016 03:08:50 PM,05/22/2016 03:19:47 PM,N,Y,191,181,1,1,0
1614304790110632,05/22/2016 04:18:24 PM,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,5,05/22/2016 04:18:29 PM,05/22/2016 04:18:48 PM,05/22/2016 04:22:50 PM,05/22/2016 04:23:47 PM,N,Y,266,261,1,0,0
1614303940110901,05/22/2016 10:57:31 PM,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,05/22/2016 10:57:37 PM,05/22/2016 10:58:01 PM,05/22/2016 11:01:24 PM,05/22/2016 11:10:35 PM,N,Y,233,227,1,0,0
1614403860110005,05/23/2016 12:08:39 AM,MANHATTAN,386,COOPER SQ W OPP 6 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,05/23/2016 12:08:45 AM,05/23/2016 12:09:12 AM,05/23/2016 12:12:42 AM,05/23/2016 01:28:32 AM,N,Y,243,237,1,0,0
1614404880110383,05/23/2016 09:39:14 AM,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,54,05/23/2016 09:40:08 AM,05/23/2016 09:40:32 AM,05/23/2016 09:44:40 AM,05/23/2016 10:02:31 AM,N,Y,326,272,2,1,1
1614404550110543,05/23/2016 12:35:53 PM,MANHATTAN,455,4 AVE & 11 ST,MANHATTAN,10003,9,2,103,1,12,Verbal,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,27,05/23/2016 12:36:20 PM,05/23/2016 12:36:20 PM,05/23/2016 12:36:45 PM,05/23/2016 01:16:20 PM,N,Y,52,25,2,1,1
1614404370110585,05/23/2016 01:34:28 PM,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,12,05/23/2016 01:34:40 PM,05/23/2016 01:34:52 PM,05/23/2016 01:39:58 PM,05/23/2016 01:59:46 PM,N,Y,330,318,2,2,1
1614404880210851,05/23/2016 05:30:06 PM,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Testing,NonMedical Emergencies,125,05/23/2016 05:32:11 PM,05/23/2016 05:32:30 PM,05/23/2016 05:36:04 PM,05/23/2016 05:51:16 PM,N,Y,358,233,1,1,1
1614404480211048,05/23/2016 09:06:11 PM,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,13,05/23/2016 09:06:24 PM,05/23/2016 09:06:42 PM,05/23/2016 09:19:58 PM,05/23/2016 09:41:48 PM,N,Y,827,814,1,0,0
1614403670311094,05/23/2016 10:06:09 PM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,05/23/2016 10:06:16 PM,05/23/2016 10:06:34 PM,05/23/2016 10:10:43 PM,05/23/2016 10:19:03 PM,N,Y,274,267,1,0,0
1614404810111133,05/23/2016 11:30:41 PM,MANHATTAN,481,2 AVE & E 17 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,66,05/23/2016 11:31:47 PM,05/23/2016 11:32:00 PM,05/23/2016 11:36:10 PM,05/23/2016 11:50:15 PM,N,Y,329,263,1,1,0
1614504700110029,05/24/2016 01:53:07 AM,MANHATTAN,470,1 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,44,05/24/2016 01:53:51 AM,05/24/2016 01:54:31 AM,05/24/2016 01:58:20 AM,05/24/2016 02:10:05 AM,N,Y,313,269,1,1,1
1614504290110382,05/24/2016 09:39:42 AM,MANHATTAN,429,1 AVE & 4 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,05/24/2016 09:39:49 AM,05/24/2016 09:40:13 AM,05/24/2016 09:43:14 AM,05/24/2016 09:52:37 AM,N,Y,212,205,1,0,0
1614503860110633,05/24/2016 02:31:34 PM,MANHATTAN,386,COOPER SQ W OPP 6 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,05/24/2016 02:31:38 PM,05/24/2016 02:31:59 PM,05/24/2016 02:37:19 PM,05/24/2016 02:52:41 PM,N,Y,345,341,1,0,0
1614505770210646,05/24/2016 02:38:15 PM,MANHATTAN,577,BROADWAY & W 17 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,81,05/24/2016 02:39:36 PM,05/24/2016 02:39:55 PM,05/24/2016 02:43:17 PM,05/24/2016 02:53:57 PM,N,Y,302,221,1,1,1
1614504220110681,05/24/2016 03:17:49 PM,MANHATTAN,422,2 AVE & 3 ST,MANHATTAN,10003,9,2,103,1,12,Verbal,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,36,05/24/2016 03:18:25 PM,05/24/2016 03:18:55 PM,05/24/2016 03:19:11 PM,05/24/2016 03:30:04 PM,N,Y,82,46,2,0,0
1614504360110820,05/24/2016 05:40:15 PM,MANHATTAN,436,1 AVE & 6 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,9,05/24/2016 05:40:24 PM,05/24/2016 05:40:40 PM,05/24/2016 05:49:21 PM,05/24/2016 05:57:46 PM,N,Y,546,537,0,1,0
1614504790210855,05/24/2016 06:07:51 PM,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,05/24/2016 06:07:55 PM,05/24/2016 06:08:15 PM,05/24/2016 06:12:19 PM,05/24/2016 06:18:07 PM,N,Y,268,264,1,0,0
1614503960110864,05/24/2016 06:14:39 PM,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,6,1,102,2,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,42,05/24/2016 06:15:21 PM,05/24/2016 06:15:40 PM,05/24/2016 06:21:21 PM,05/24/2016 06:27:35 PM,N,Y,402,360,0,1,0
1614505040111050,05/24/2016 08:52:34 PM,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,Phone,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,69,05/24/2016 08:53:43 PM,05/24/2016 08:54:03 PM,05/24/2016 08:59:12 PM,05/24/2016 09:06:50 PM,N,Y,398,329,1,0,0
1614505040811166,05/24/2016 11:11:37 PM,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,05/24/2016 11:11:47 PM,05/24/2016 11:12:51 PM,05/24/2016 11:17:11 PM,05/24/2016 11:22:59 PM,N,Y,334,324,1,0,0
1614504480111187,05/24/2016 11:30:56 PM,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,13,05/24/2016 11:31:09 PM,05/24/2016 11:31:31 PM,05/24/2016 11:35:04 PM,05/24/2016 11:52:10 PM,N,Y,248,235,2,2,1
1614603670110060,05/25/2016 03:10:49 AM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,8,05/25/2016 03:10:57 AM,05/25/2016 03:11:26 AM,05/25/2016 03:15:54 AM,05/25/2016 03:18:30 AM,N,Y,305,297,1,0,0
1614604460110074,05/25/2016 04:21:43 AM,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,7,05/25/2016 04:21:50 AM,05/25/2016 04:22:17 AM,05/25/2016 04:26:17 AM,05/25/2016 04:47:18 AM,N,Y,274,267,2,2,1
1614604460410087,05/25/2016 04:46:24 AM,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,59,05/25/2016 04:47:23 AM,05/25/2016 04:47:47 AM,05/25/2016 04:50:54 AM,05/25/2016 05:01:44 AM,N,Y,270,211,0,1,0
1614604640110161,05/25/2016 06:37:32 AM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,6,05/25/2016 06:37:38 AM,05/25/2016 06:38:01 AM,05/25/2016 06:44:43 AM,05/25/2016 06:51:15 AM,N,Y,431,425,1,0,0
1614604460510212,05/25/2016 07:10:14 AM,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,56,05/25/2016 07:11:10 AM,05/25/2016 07:11:35 AM,05/25/2016 07:15:55 AM,05/25/2016 07:25:05 AM,N,Y,341,285,2,2,1
1614604700110379,05/25/2016 09:50:55 AM,MANHATTAN,470,1 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Hospital Fire,Structural Fires,14,05/25/2016 09:51:09 AM,05/25/2016 09:51:27 AM,05/25/2016 09:55:19 AM,05/25/2016 10:18:34 AM,N,Y,264,250,3,2,1
1614603930210430,05/25/2016 10:42:43 AM,MANHATTAN,393,UNIVERSITY PL & WASHINGTON SQ NORTH,MANHATTAN,10003,6,1,102,2,10,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,9,05/25/2016 10:42:52 AM,05/25/2016 10:43:08 AM,05/25/2016 10:47:35 AM,05/25/2016 10:54:26 AM,N,Y,292,283,2,2,1
1614604770110456,05/25/2016 11:06:44 AM,MANHATTAN,477,1 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Utility Emergency - Electric,NonMedical Emergencies,84,05/25/2016 11:08:08 AM,05/25/2016 11:08:14 AM,05/25/2016 11:12:19 AM,05/25/2016 11:37:08 AM,N,Y,335,251,3,2,2
1614604220110500,05/25/2016 12:15:06 PM,MANHATTAN,422,2 AVE & 3 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,4,05/25/2016 12:15:10 PM,05/25/2016 12:15:22 PM,05/25/2016 12:20:41 PM,05/25/2016 12:28:16 PM,N,Y,335,331,1,0,0
1614605880110628,05/25/2016 02:26:15 PM,MANHATTAN,588,5 AVE & 20 ST,MANHATTAN,10003,13,3,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,17,05/25/2016 02:26:32 PM,05/25/2016 02:29:11 PM,05/25/2016 02:30:04 PM,05/25/2016 03:12:19 PM,N,Y,229,212,1,0,0
1614604450111167,05/25/2016 09:22:26 PM,MANHATTAN,445,1 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,13,05/25/2016 09:22:39 PM,05/25/2016 09:23:06 PM,05/25/2016 09:27:50 PM,05/25/2016 09:34:09 PM,N,Y,324,311,1,0,0
1614604790111214,05/25/2016 10:02:15 PM,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,11,05/25/2016 10:02:26 PM,05/25/2016 10:02:38 PM,05/25/2016 10:05:51 PM,05/25/2016 10:09:36 PM,N,Y,216,205,0,1,0
1614604220211231,05/25/2016 10:10:54 PM,MANHATTAN,422,2 AVE & 3 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,11,05/25/2016 10:11:05 PM,05/25/2016 10:11:22 PM,05/25/2016 10:15:14 PM,05/25/2016 10:21:49 PM,N,Y,260,249,1,0,0
1614604720111236,05/25/2016 10:16:19 PM,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,34,05/25/2016 10:16:53 PM,05/25/2016 10:17:10 PM,05/25/2016 10:19:28 PM,05/25/2016 10:31:16 PM,N,Y,189,155,3,2,1
1614604630211251,05/25/2016 10:37:42 PM,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,05/25/2016 10:37:49 PM,05/25/2016 10:38:22 PM,05/25/2016 10:42:55 PM,05/25/2016 10:54:10 PM,N,Y,313,306,1,0,0
1614605660111264,05/25/2016 10:50:35 PM,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,9,05/25/2016 10:50:44 PM,05/25/2016 10:50:59 PM,05/25/2016 10:55:17 PM,05/25/2016 11:44:28 PM,N,Y,282,273,1,0,0
1614603940211265,05/25/2016 10:59:58 PM,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,05/25/2016 11:00:08 PM,05/25/2016 11:00:27 PM,05/25/2016 11:05:26 PM,05/25/2016 11:19:37 PM,N,Y,328,318,1,0,0
1614704560110299,05/26/2016 07:39:07 AM,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,05/26/2016 07:39:12 AM,05/26/2016 07:39:43 AM,05/26/2016 07:46:08 AM,05/26/2016 09:04:11 AM,N,Y,421,416,1,0,0
1614704890110443,05/26/2016 09:50:19 AM,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,16,05/26/2016 09:50:35 AM,05/26/2016 09:50:56 AM,05/26/2016 09:56:49 AM,05/26/2016 10:37:34 AM,N,Y,390,374,4,3,5
1614705540110524,05/26/2016 11:00:53 AM,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,71,05/26/2016 11:02:04 AM,05/26/2016 11:02:24 AM,05/26/2016 11:06:29 AM,05/26/2016 11:15:05 AM,N,Y,336,265,1,1,1
