,STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,CITYCOUNCILDISTRICT,COMMUNITYDISTRICT,COMMUNITYSCHOOLDISTRICT,CONGRESSIONALDISTRICT,ALARM_SOURCE_DESCRIPTION_TX,ALARM_LEVEL_INDEX_DESCRIPTION,HIGHEST_ALARM_LEVEL,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY,FIRST_ASSIGNMENT_DATETIME,FIRST_ACTIVATION_DATETIME,FIRST_ON_SCENE_DATETIME,INCIDENT_CLOSE_DATETIME,VALID_DISPATCH_RSPNS_TIME_INDC,VALID_INCIDENT_RSPNS_TIME_INDC,INCIDENT_RESPONSE_SECONDS_QY,INCIDENT_TRAVEL_TM_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,OTHER_UNITS_ASSIGNED_QUANTITY,LATITUDE,LONGITUDE
949,1.6165E+15,6/13/16 2:24,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,9,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,7,6/13/16 2:24,6/13/16 2:24,6/13/16 2:28,6/13/16 2:39,N,Y,231,224,2,2,1,40.7290028,-73.9937742
950,1.6165E+15,6/13/16 2:59,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,9,2,102,2,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,64,6/13/16 3:00,6/13/16 3:00,6/13/16 3:04,6/13/16 3:08,N,Y,287,223,0,1,0,40.7290028,-73.9937742
951,1.61651E+15,6/13/16 8:32,MANHATTAN,505,BROADWAY & 10 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,6/13/16 8:32,6/13/16 8:33,6/13/16 8:36,6/13/16 8:41,N,Y,209,202,1,0,0,40.7317192,-73.9914682
952,1.6165E+15,6/13/16 10:36,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,42,6/13/16 10:37,6/13/16 10:37,6/13/16 10:40,6/13/16 11:02,N,Y,217,175,3,2,1,40.7278625,-73.9931345
953,1.6165E+15,6/13/16 16:45,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,10,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,23,6/13/16 16:45,6/13/16 16:46,6/13/16 16:50,6/13/16 17:04,N,Y,264,241,0,1,0,40.7297863,-73.9953192
954,1.6165E+15,6/13/16 17:58,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,22,6/13/16 17:59,6/13/16 17:59,6/13/16 18:03,6/13/16 18:15,N,Y,278,256,1,0,0,40.7307173,-73.989061
955,1.6165E+15,6/13/16 22:43,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,13,6/13/16 22:43,6/13/16 22:43,6/13/16 22:46,6/13/16 22:59,N,Y,174,161,2,2,1,40.7295535,-73.9899172
956,1.6166E+15,6/14/16 11:02,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,9,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,11,6/14/16 11:03,6/14/16 11:03,6/14/16 11:07,6/14/16 11:18,N,Y,281,270,1,0,0,40.7290028,-73.9937742
957,1.6166E+15,6/14/16 12:48,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,59,6/14/16 12:49,6/14/16 12:50,6/14/16 12:53,6/14/16 13:03,N,Y,312,253,0,1,1,40.7346509,-73.9882781
958,1.6166E+15,6/14/16 13:15,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,9,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,8,6/14/16 13:15,6/14/16 13:15,6/14/16 13:19,6/14/16 13:21,N,Y,261,253,1,0,0,40.7290028,-73.9937742
959,1.6166E+15,6/14/16 14:10,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,19,6/14/16 14:11,6/14/16 14:11,6/14/16 14:14,6/14/16 14:29,N,Y,244,225,2,2,1,40.7332802,-73.9871961
960,1.6166E+15,6/14/16 14:56,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,1,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Testing,NonMedical Emergencies,45,6/14/16 14:57,6/14/16 14:57,6/14/16 15:00,6/14/16 15:17,N,Y,247,202,1,1,1,40.7278625,-73.9931345
961,1.61661E+15,6/14/16 15:50,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,6/14/16 15:50,6/14/16 15:50,6/14/16 15:54,6/14/16 16:01,N,Y,253,247,1,0,0,40.7321706,-73.9943213
962,1.6166E+15,6/14/16 19:27,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Other fire,Structural Fires,5,6/14/16 19:27,6/14/16 19:27,6/14/16 19:29,6/14/16 19:39,N,Y,139,134,3,2,1,40.7316589,-73.9854323
963,1.6167E+15,6/15/16 7:57,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,6/15/16 7:57,6/15/16 7:58,6/15/16 8:06,6/15/16 8:08,N,Y,513,509,1,0,0,40.7332802,-73.9871961
964,1.6167E+15,6/15/16 14:00,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,6/15/16 14:00,6/15/16 14:00,6/15/16 14:03,6/15/16 14:14,N,Y,196,192,1,0,0,40.7279634,-73.9881305
965,1.6167E+15,6/15/16 16:40,MANHATTAN,486,3 AVE & E 18 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,6,6/15/16 16:40,6/15/16 16:41,6/15/16 16:44,6/15/16 17:07,N,Y,217,211,3,2,1,40.7357932,-73.9853797
966,1.61671E+15,6/15/16 23:57,MANHATTAN,505,BROADWAY & 10 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,6/15/16 23:57,6/15/16 23:57,6/16/16 0:01,6/16/16 0:15,N,Y,276,268,1,0,0,40.7317192,-73.9914682
967,1.6168E+15,6/16/16 8:26,MANHATTAN,481,2 AVE & E 17 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Other Commercial Building Fire,Structural Fires,45,6/16/16 8:27,6/16/16 8:27,6/16/16 8:32,6/16/16 8:48,N,Y,334,289,3,2,1,40.734242,-73.9835512
968,1.6168E+15,6/16/16 8:47,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,6/16/16 8:47,6/16/16 8:47,6/16/16 8:50,6/16/16 8:54,N,Y,228,222,1,0,0,40.7299926,-73.99408
969,1.6168E+15,6/16/16 11:18,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,59,6/16/16 11:19,6/16/16 11:19,6/16/16 11:25,6/16/16 11:34,N,Y,404,345,1,1,1,40.7279634,-73.9881305
970,1.6168E+15,6/16/16 19:04,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,9,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,7,6/16/16 19:05,6/16/16 19:05,6/16/16 19:10,6/16/16 19:19,N,Y,364,357,1,0,0,40.7305773,-73.9924238
971,1.6168E+15,6/16/16 19:06,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,30,6/16/16 19:07,6/16/16 19:07,6/16/16 19:08,6/16/16 19:25,N,Y,112,82,2,2,2,40.7319753,-73.9881577
972,1.6168E+15,6/16/16 19:19,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,47,6/16/16 19:20,6/16/16 19:20,6/16/16 19:22,6/16/16 19:34,N,Y,184,137,3,2,2,40.7291746,-73.9872494
973,1.6168E+15,6/16/16 23:12,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,7,6/16/16 23:12,6/16/16 23:13,6/16/16 23:15,6/16/16 23:44,N,Y,164,157,2,1,1,40.730379,-73.9863665
974,1.6169E+15,6/17/16 0:19,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,64,6/17/16 0:20,6/17/16 0:21,6/17/16 0:25,6/17/16 0:55,N,Y,327,263,0,1,0,40.730379,-73.9863665
975,1.6169E+15,6/17/16 0:28,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,DEFAULT RECORD,First Alarm,Non-Medical MFA - Phone,NonMedical MFAs,12,6/17/16 0:28,6/17/16 0:28,6/17/16 0:32,6/17/16 0:43,N,Y,225,213,2,1,1,40.7316589,-73.9854323
976,1.6169E+15,6/17/16 1:20,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,52,6/17/16 1:21,6/17/16 1:22,6/17/16 1:25,6/17/16 1:40,N,Y,269,217,2,2,1,40.7316589,-73.9854323
977,1.6169E+15,6/17/16 14:54,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,10,6/17/16 14:54,6/17/16 14:55,6/17/16 14:58,6/17/16 15:17,N,Y,199,189,2,2,1,40.7291746,-73.9872494
978,1.6169E+15,6/17/16 15:37,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Other Commercial Building Fire,Structural Fires,46,6/17/16 15:38,6/17/16 15:38,6/17/16 15:42,6/17/16 15:52,N,Y,251,205,1,1,1,40.7332802,-73.9871961
979,1.6169E+15,6/17/16 16:18,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,15,6/17/16 16:19,6/17/16 16:19,6/17/16 16:22,6/17/16 17:36,N,Y,233,218,1,0,0,40.7291746,-73.9872494
980,1.6169E+15,6/17/16 18:38,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,18,6/17/16 18:38,6/17/16 18:38,6/17/16 18:45,6/17/16 18:49,N,Y,406,388,0,1,0,40.7354347,-73.9826915
981,1.617E+15,6/18/16 0:06,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,5,6/18/16 0:06,6/18/16 0:06,6/18/16 0:11,6/18/16 0:26,N,Y,314,309,0,1,0,40.7346182,-73.986211
982,1.617E+15,6/18/16 1:12,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,18,6/18/16 1:12,6/18/16 1:13,6/18/16 1:17,6/18/16 1:18,N,Y,281,263,1,0,0,40.7291746,-73.9872494
983,1.61701E+15,6/18/16 1:58,MANHATTAN,505,BROADWAY & 10 ST,MANHATTAN,10003,6,2,102,2,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,54,6/18/16 1:59,6/18/16 2:00,6/18/16 2:05,6/18/16 2:10,N,Y,395,341,0,1,0,40.7317192,-73.9914682
984,1.617E+15,6/18/16 12:17,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,81,6/18/16 12:18,6/18/16 12:18,6/18/16 12:22,6/18/16 12:32,N,Y,334,253,2,1,1,40.7295535,-73.9899172
985,1.617E+15,6/18/16 13:43,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,9,6/18/16 13:43,6/18/16 13:44,6/18/16 13:47,6/18/16 14:08,N,Y,207,198,1,0,0,40.7332802,-73.9871961
986,1.61701E+15,6/18/16 14:22,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,14,6/18/16 14:22,6/18/16 14:23,6/18/16 14:27,6/18/16 14:40,N,Y,269,255,1,0,0,40.7358984,-73.9912281
987,1.617E+15,6/18/16 16:42,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,6/18/16 16:42,6/18/16 16:42,6/18/16 16:46,6/18/16 16:56,N,Y,226,216,1,0,0,40.7305773,-73.9924238
988,1.617E+15,6/18/16 17:14,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,9,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,26,6/18/16 17:14,6/18/16 17:15,6/18/16 17:17,6/18/16 17:35,N,Y,227,201,1,0,0,40.7290028,-73.9937742
989,1.617E+15,6/18/16 17:24,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,8,6/18/16 17:24,6/18/16 17:24,6/18/16 17:27,6/18/16 17:29,N,Y,179,171,1,0,0,40.7307173,-73.989061
990,1.61701E+15,6/18/16 20:44,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,DEFAULT RECORD,First Alarm,Medical MFA - PD Link,Medical MFAs,4,6/18/16 20:44,6/18/16 20:44,6/18/16 20:47,6/18/16 21:25,N,Y,222,218,1,0,0,40.7332923,-73.9933363
991,1.6171E+15,6/19/16 6:29,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,11,6/19/16 6:29,6/19/16 6:30,6/19/16 6:32,6/19/16 6:42,N,Y,188,177,1,0,0,40.7316589,-73.9854323
992,1.6171E+15,6/19/16 15:59,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,6/19/16 16:00,6/19/16 16:00,6/19/16 16:02,6/19/16 16:38,N,Y,177,172,1,0,0,40.7316589,-73.9854323
993,1.6171E+15,6/19/16 16:23,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,11,6/19/16 16:23,6/19/16 16:23,6/19/16 16:26,6/19/16 16:38,N,Y,234,223,2,2,1,40.7370595,-73.9865336
994,1.61711E+15,6/19/16 19:04,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,59,6/19/16 19:05,6/19/16 19:05,6/19/16 19:08,6/19/16 19:20,N,Y,245,186,2,1,1,40.7345463,-73.9922668
995,1.6171E+15,6/19/16 20:52,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,16,6/19/16 20:52,6/19/16 20:53,6/19/16 20:55,6/19/16 21:04,N,Y,181,165,3,2,1,40.7354347,-73.9826915
996,1.6171E+15,6/19/16 22:32,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,11,6/19/16 22:32,6/19/16 22:32,6/19/16 22:38,6/19/16 22:47,N,Y,349,338,0,1,0,40.7332802,-73.9871961
997,1.6171E+15,6/19/16 22:33,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,105,2,12,Phone,DEFAULT RECORD,First Alarm,Non-Medical MFA - Phone,NonMedical MFAs,39,6/19/16 22:34,6/19/16 22:34,6/19/16 22:38,6/19/16 22:44,N,Y,313,274,0,1,0,40.7346509,-73.9882781
998,1.6172E+15,6/20/16 8:55,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,8,6/20/16 8:55,6/20/16 8:55,6/20/16 8:58,6/20/16 9:01,N,Y,212,204,1,0,0,40.7332802,-73.9871961
999,1.61727E+15,6/20/16 13:03,MANHATTAN,7118,BMT L - 3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,25,6/20/16 13:03,6/20/16 13:04,6/20/16 13:06,6/20/16 13:11,N,Y,172,147,1,0,0,40.7332802,-73.9871961
1000,1.6172E+15,6/20/16 13:11,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,43,6/20/16 13:12,6/20/16 13:12,6/20/16 13:13,6/20/16 13:17,N,Y,127,84,1,1,1,40.7370595,-73.9865336
1001,1.6172E+15,6/20/16 23:15,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,106,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,18,6/20/16 23:15,6/20/16 23:16,6/20/16 23:21,6/20/16 23:29,N,Y,361,343,1,0,0,40.7346509,-73.9882781
1002,1.6173E+15,6/21/16 9:47,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,6/21/16 9:48,6/21/16 9:48,6/21/16 9:55,6/21/16 10:00,N,Y,473,465,1,0,0,40.7279634,-73.9881305
1003,1.6173E+15,6/21/16 9:57,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,6/21/16 9:57,6/21/16 9:57,6/21/16 9:59,6/21/16 10:12,N,Y,177,172,1,0,0,40.7332802,-73.9871961
1004,1.61731E+15,6/21/16 13:07,MANHATTAN,525,BROADWAY & 12 ST,MANHATTAN,10003,9,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,45,6/21/16 13:07,6/21/16 13:08,6/21/16 13:11,6/21/16 13:28,N,Y,248,203,1,1,1,40.733201,-73.9911174
1005,1.6173E+15,6/21/16 15:36,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,13,6/21/16 15:36,6/21/16 15:37,6/21/16 15:40,6/21/16 15:51,N,Y,226,213,1,0,0,40.7299926,-73.99408
1006,1.61731E+15,6/21/16 16:06,MANHATTAN,505,BROADWAY & 10 ST,MANHATTAN,10003,9,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,9,6/21/16 16:06,6/21/16 16:06,6/21/16 16:10,6/21/16 16:16,N,Y,286,277,1,0,0,40.7317192,-73.9914682
1007,1.6173E+15,6/21/16 17:41,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,14,6/21/16 17:41,6/21/16 17:41,6/21/16 17:47,6/21/16 17:51,N,Y,365,351,1,0,0,40.7370595,-73.9865336
1008,1.6173E+15,6/21/16 21:55,MANHATTAN,494,3 AVE & E 20 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,6/21/16 21:55,6/21/16 21:56,6/21/16 22:00,6/21/16 22:12,N,Y,312,307,1,0,0,40.736971,-73.9845136
1009,1.6173E+15,6/21/16 22:25,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,10,6/21/16 22:25,6/21/16 22:25,6/21/16 22:29,6/21/16 22:31,N,Y,226,216,1,0,0,40.7291746,-73.9872494
1010,1.6174E+15,6/22/16 0:11,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,7,6/22/16 0:12,6/22/16 0:12,6/22/16 0:16,6/22/16 0:20,N,Y,286,279,1,0,0,40.7316589,-73.9854323
1011,1.6174E+15,6/22/16 2:32,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,DEFAULT RECORD,First Alarm,Medical MFA - EMS Link,Medical MFAs,6,6/22/16 2:32,6/22/16 2:32,6/22/16 2:36,6/22/16 2:42,N,Y,262,256,1,0,0,40.730379,-73.9863665
1012,1.6174E+15,6/22/16 12:19,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,37,6/22/16 12:19,6/22/16 12:20,6/22/16 12:26,6/22/16 13:09,N,Y,440,403,4,2,2,40.7370595,-73.9865336
1013,1.6174E+15,6/22/16 18:25,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,DEFAULT RECORD,First Alarm,Medical MFA - EMS Link,Medical MFAs,9,6/22/16 18:25,6/22/16 18:25,6/22/16 18:30,6/22/16 18:35,N,Y,321,312,1,0,0,40.7299926,-73.99408
1014,1.6174E+15,6/22/16 19:29,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,4,6/22/16 19:29,6/22/16 19:29,6/22/16 19:34,6/22/16 19:44,N,Y,325,321,0,1,0,40.7332802,-73.9871961
1015,1.6174E+15,6/22/16 20:12,MANHATTAN,473,2 AVE & E 15 ST,MANHATTAN,10003,13,2,106,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,12,6/22/16 20:12,6/22/16 20:12,6/22/16 20:15,6/22/16 20:59,N,Y,195,183,1,0,0,40.7330369,-73.9844118
1016,1.6175E+15,6/23/16 0:17,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,8,6/23/16 0:17,6/23/16 0:18,6/23/16 0:21,6/23/16 0:33,N,Y,229,221,2,1,1,40.7295535,-73.9899172
1017,1.6175E+15,6/23/16 4:09,MANHATTAN,486,3 AVE & E 18 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,12,6/23/16 4:09,6/23/16 4:09,6/23/16 4:13,6/23/16 4:27,N,Y,256,244,1,0,0,40.7357932,-73.9853797
1018,1.6175E+15,6/23/16 7:40,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,50,6/23/16 7:41,6/23/16 7:41,6/23/16 7:45,6/23/16 7:55,N,Y,259,209,1,1,1,40.7319753,-73.9881577
1019,1.6175E+15,6/23/16 8:09,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,76,6/23/16 8:10,6/23/16 8:10,6/23/16 8:13,6/23/16 8:22,N,Y,271,195,1,1,1,40.7319753,-73.9881577
1020,1.61751E+15,6/23/16 8:10,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,6/23/16 8:10,6/23/16 8:11,6/23/16 8:14,6/23/16 8:30,N,Y,240,233,1,0,0,40.7321706,-73.9943213
1021,1.6175E+15,6/23/16 8:57,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,60,6/23/16 8:58,6/23/16 8:58,6/23/16 9:01,6/23/16 9:07,N,Y,263,203,1,1,1,40.7370595,-73.9865336
1022,1.6175E+15,6/23/16 12:39,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,55,6/23/16 12:40,6/23/16 12:40,6/23/16 12:43,6/23/16 12:55,N,Y,276,221,2,2,1,40.7297863,-73.9953192
